elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1.73787,-3.2636,1.54521,2.73315,-2.64019,5.6189,0.0660131,-0.824057,0.655791,0.836359,-0.0680261,-0.543641,-0.0181591
0.5124,-3.11761,-5.36321,-3.73837,4.44833,1.00664,-1.02428,-0.411263,0.583868,0.813171,0.0545891,0.433592,-0.384409
-0.460628,4.39812,3.65437,-1.63838,0.29847,4.16616,-0.127276,0.381929,0.0797662,0.680053,0.135402,-0.587457,0.41724
-1.51074,0.939952,-1.77243,-4.4717,-0.716885,-2.96047,0.297783,-0.587063,0.105344,0.878876,-0.0151368,-0.411437,0.240974
-2.75934,3.78051,0.0275483,-2.11802,0.00704299,-3.75388,1.0921,0.12574,0.912851,-0.470116,0.524876,0.667202,0.241532
1.83412,-1.60123,4.41331,-2.62162,-3.2029,-0.768321,0.093873,-0.570349,0.489142,-0.627422,-0.317084,0.703792,0.102353
1.27945,-4.46152,-4.8811,-4.3907,-2.27048,6.2421,-0.280634,-0.590841,-0.495007,-0.241361,-0.299988,-0.0466621,0.921724
2.43679,-3.24526,-2.96092,0.716636,6.10887,1.13627,-0.0811851,-0.310258,0.00369479,0.587433,0.465556,0.62862,-0.207405
3.11605,3.6305,-4.11331,0.473739,2.99403,-4.23486,0.0149711,-0.0592682,0.614127,0.627244,-0.327462,0.400833,0.58195
-1.76801,-1.55365,0.69247,0.799127,3.59858,-3.53688,0.0017866,-0.346061,1.10408,0.668469,0.198669,0.421365,0.579769
-2.2646,-1.54832,-2.31859,-4.50174,-2.41637,-6.09921,0.24047,0.153172,0.405798,0.442496,0.124533,0.753964,0.469284
1.28092,-4.1844,-0.0281798,4.56382,-1.75156,0.852897,-0.355892,-0.65718,-0.923281,-0.769934,-0.276462,-0.246207,0.519762
1.20086,-4.03386,-2.19329,-3.7528,-5.16294,2.11607,-0.197483,0.11279,-0.281746,-0.237807,0.454094,0.171384,0.841352
1.27073,-5.61512,-2.03594,-0.425607,-3.52519,-1.19748,0.144805,0.691522,0.429985,-0.515269,-0.645761,0.158155,0.540812
-0.655995,-4.80907,-0.374278,-4.79641,0.0620312,5.01648,0.374643,0.0781924,-0.840411,0.244181,-0.651186,0.410928,0.589467
2.15844,-4.12689,-2.6869,5.66098,1.83112,2.76656,-0.291626,0.177767,0.0135646,0.967346,0.0761417,-0.0173016,0.241131
2.01439,-4.25901,-5.74204,4.89708,4.92244,-5.26736,0.207837,-0.899777,-0.621916,0.740696,0.635112,0.153249,-0.15658
-0.514747,5.02437,2.66586,5.54382,-2.02148,5.65838,0.16924,0.0460283,0.170763,-0.282886,0.835851,-0.133997,0.45097
-0.665365,-0.869354,4.02449,1.47578,-0.409012,1.77016,0.131923,0.253777,0.620043,-0.15973,-0.525637,0.76778,0.329705
-0.525385,-4.50383,-0.804072,5.54187,-3.25475,0.685597,0.183909,-0.0391773,-1.01152,-0.697665,-0.0131823,-0.301324,0.649841
0.863572,-0.351522,4.3389,5.88499,2.95992,-1.72818,0.103608,0.212825,0.936627,-0.492333,-0.544708,-0.0923166,0.672591
0.794216,2.25874,1.00319,4.95061,2.24859,-2.06709,-0.843396,-0.714198,-0.266986,-0.117769,-0.348453,-0.705775,0.605468
1.68331,5.96389,-2.92342,1.70704,-0.641607,2.73128,-0.280474,0.0995689,0.241409,0.445363,-0.0509347,0.865531,-0.223412
-1.89352,-0.132199,4.29145,1.81554,0.337818,-1.53297,0.148842,-0.450743,0.645311,0.667995,-0.322617,-0.657785,-0.13046
0.763334,4.76573,-0.121799,-5.15666,-4.28674,3.20615,0.0175409,0.191204,1.31037,0.747576,-0.405613,-0.373626,0.37015
1.72341,-3.09604,-1.58846,5.85105,4.20756,3.50415,0.00190813,-0.787173,-0.316081,-0.290132,0.904532,0.218957,-0.222944
-0.822938,-1.94797,-5.86265,6.12699,-2.00144,1.42791,0.0444922,0.136568,1.22961,0.0502703,0.214509,0.915491,0.336651
1.87687,-1.04482,-3.92586,-0.754033,2.86472,-4.47128,-0.18484,0.379036,0.039473,0.0790923,-0.649093,0.309412,0.690425
-2.54863,1.38113,-3.68672,3.02363,-1.50881,5.59611,0.46137,0.0921932,-0.010665,0.681672,0.603031,-0.404929,-0.0878024
1.81355,5.12308,2.85984,0.304505,-2.76006,5.9661,-0.0834168,0.0623616,0.265366,0.803943,-0.150437,-0.476592,0.322342
0.152882,4.7358,4.09123,3.30811,0.214553,-6.15301,-0.424834,0.225966,0.373069,0.122971,0.727582,-0.669654,0.0840648
-0.666585,3.46618,3.8834,5.25747,2.32061,5.90853,-0.117592,0.21303,-0.24749,-0.69114,0.0862864,0.197048,0.689965
-2.19053,0.830864,-2.23429,-3.43157,-3.28547,-5.1364,-0.179472,-0.352778,0.260533,-0.214879,0.618607,-0.608673,0.447962
0.464276,2.26086,-0.326346,4.65828,-1.21692,-5.62253,-0.752376,-0.136843,-0.90682,0.752446,-0.276997,0.538862,-0.258314
-0.0510395,-0.194845,-0.788853,2.56786,1.21044,-4.28657,0.806363,0.174335,0.66772,0.174841,0.0398438,-0.233512,0.955675
-1.00662,6.05335,3.82385,2.52099,1.83377,-1.77669,0.235754,-0.103541,0.470813,0.574227,-0.501083,-0.550022,-0.341548
2.07394,-0.882805,-4.99795,2.43181,-1.21049,-3.70048,-0.66238,0.757079,0.577406,-0.0836443,0.796592,-0.427745,0.418902
-0.451181,-2.49557,1.02148,3.92393,-3.61684,-6.24682,-0.465621,0.303956,1.17672,0.0467596,0.593194,0.588153,0.547732
1.0194,2.11103,2.13593,-0.124273,-0.999226,1.18597,-0.420776,-0.231384,0.15119,0.180733,0.343267,-0.647995,0.655443
-2.8313,-6.27631,1.03142,0.329506,-2.23011,2.29815,-0.698898,-0.332007,-0.249856,-0.495228,0.80115,-0.295226,-0.160465
3.08414,-1.7071,-0.327474,-2.91621,-0.0480325,-3.786,0.439267,-0.316309,1.27603,-0.228124,0.686504,0.644459,0.247679
-2.44916,-3.70536,-3.19147,1.75024,4.66098,3.26812,0.267686,0.00355011,0.237591,0.910068,-0.353242,-0.0817,0.200801
1.93103,-0.917496,2.90999,1.6499,-2.86226,4.88883,-0.137159,0.187909,0.235458,0.0980505,-0.651303,0.332236,0.675137
-0.850417,-4.46118,-2.39341,0.563643,5.30807,-3.93009,0.333673,-0.0170248,-0.224264,0.665864,-0.231116,0.314139,0.636024
0.912326,-4.6508,6.08757,3.29106,-3.47151,-0.653277,0.0468116,0.164911,-0.96136,-0.499732,-0.642051,0.00477216,0.581391
1.60765,-5.29329,5.4713,-4.36776,-2.04359,0.738737,-0.152194,0.841662,-0.282966,0.892324,0.299138,-0.298807,0.15808
2.79722,-4.5873,1.06105,2.04424,-2.92481,4.10683,0.439991,-0.221902,-0.677278,-0.316969,-0.540751,0.768432,-0.128965
-0.118558,3.98978,4.09461,2.23024,3.07344,-3.91321,-0.437621,0.110408,0.165446,-0.444793,0.573249,0.468771,0.503784
1.33627,-5.38653,-6.03121,1.53601,2.14182,2.48015,0.00244683,0.488577,-0.75505,-0.56069,0.00418667,0.318047,0.764497
2.49093,-4.31351,-0.203222,-2.46446,4.9618,-4.31053,0.162406,-0.378656,-1.10895,-0.163893,-0.402164,-0.497154,0.751159
-1.45953,-5.13244,1.28473,-6.28141,-2.40214,-2.22595,0.0649796,0.211294,-0.607422,0.806526,0.260192,0.487587,-0.209943
-0.169932,5.38274,-1.0999,-4.08006,-2.78972,-4.18834,0.0889427,0.050426,1.07114,0.561856,0.467998,0.638129,-0.241011
-1.21157,-3.13071,0.990677,0.816757,2.85627,4.37671,-0.221668,0.767553,0.671236,-0.51655,0.607963,-0.162757,0.580575
0.31658,1.08554,5.71524,3.83606,1.66401,-1.61293,0.760672,0.421036,-0.493329,0.972512,0.142685,0.167178,-0.0768992
-0.843322,0.0398003,5.44771,-1.4852,5.25241,-1.43944,0.95168,-0.716848,0.566927,0.117661,-0.401194,-0.341232,0.841879
0.16041,-5.23594,5.0466,-4.90066,0.817816,2.90621,0.736951,0.376389,-0.365596,0.383451,0.117647,-0.448868,0.798525
2.54621,4.13988,-0.892819,1.77178,-2.96749,-3.72566,0.622534,-0.493394,0.700464,0.646023,0.00887715,-0.469258,0.601974
-3.11405,-5.02426,-0.418721,3.62093,-3.75839,0.148278,-0.666298,-0.0974627,-0.733026,0.712486,-0.522009,0.218753,0.414749
-2.25482,3.35665,0.607383,1.67149,-4.79555,3.58019,0.662262,0.521345,0.704779,0.0911284,0.890121,0.3965,0.205346
0.414393,-2.00534,2.41631,0.0706355,-1.86242,0.650982,0.0455,0.173659,0.453615,0.838201,-0.138706,0.325796,-0.414773
-1.26901,-1.64141,5.69518,-4.84422,0.670673,1.57303,0.177103,0.324187,1.21104,-0.359522,-0.769149,0.120433,0.514441
2.80171,-3.57647,-5.77661,1.17137,2.06351,3.48128,0.94586,-0.460698,0.0993136,0.648507,0.70464,-0.285299,-0.0390552
1.13822,-5.66784,1.66635,-2.37659,-0.565025,3.40075,-0.215364,0.183819,-0.731306,0.406285,0.556386,0.499939,0.524813
-2.9923,2.35115,4.72023,3.38303,-0.783894,-5.99778,-0.0775942,-0.271246,-0.668794,-0.178599,0.406846,0.662283,0.603291
2.22265,-0.162132,-3.68758,-4.88949,5.3483,5.39413,-0.386985,0.105938,-0.0587321,0.437402,0.232376,0.693886,0.522688
-0.681598,-5.98914,-4.67958,0.872234,0.640106,-2.49883,0.39732,0.022279,-0.451784,0.0825816,-0.620251,0.763331,0.160604
0.379567,5.21936,-2.51657,5.69025,3.57885,-5.03377,-0.301672,-0.0465209,0.577385,0.816996,-0.119252,-0.388676,-0.408936
0.0416798,2.13351,-2.41611,-5.57184,-1.95504,-5.28653,0.0684187,0.133427,-0.242231,0.823922,-0.117715,0.456914,-0.313887
2.76879,3.1437,0.964347,1.06229,-5.83093,-2.82116,0.650367,-0.553915,0.645006,0.515915,0.655603,0.549509,-0.0453445
-0.211923,-0.80409,-5.0992,0.213418,0.629468,-0.603658,0.98104,0.0634289,0.272294,-0.241361,-0.526466,0.772465,0.26053
-2.02668,-0.101233,-3.1027,5.261,3.15698,-4.18417,0.0807849,0.0338909,0.264607,0.391328,-0.594696,0.602315,-0.36113
-1.64451,-5.61177,5.04457,0.825408,5.02219,-4.61879,0.148441,-0.837039,0.0190935,0.493075,-0.615198,0.295838,0.539341
0.725681,1.13788,-4.8539,4.26237,-2.99922,-5.7333,-0.262811,-0.154581,-0.779838,-0.698689,-0.220671,0.199744,0.65057
-0.193807,-4.49731,-5.5893,-4.34038,-4.37254,-3.70332,-0.462805,0.228715,-0.629587,-0.40905,0.885675,0.0574403,0.212035
2.77166,0.403856,4.14644,5.12731,-3.54923,-0.710288,-0.449818,0.10241,0.631585,0.486728,-0.559178,0.0593965,0.668497
1.0755,2.93618,-3.74519,3.73169,3.30065,5.53783,-0.15337,-0.159622,0.590303,0.247176,-0.675354,-0.442734,0.535526
1.15124,-4.78619,-6.02226,4.46332,2.89336,-3.09467,-0.0661101,0.00195386,-1.10975,-0.487203,0.519845,0.560304,-0.422439
0.674887,-5.32359,1.90941,1.66061,1.81483,-2.44089,-0.170504,0.0505356,-0.341955,0.984801,-0.0852671,-0.0197188,-0.150023
0.682353,-4.93684,-4.09809,-1.60997,-2.61704,4.30542,-0.422454,-0.248859,-0.103423,-0.0307556,0.856872,0.34245,-0.384126
-2.9673,-1.32658,-1.72087,2.61614,-5.66512,1.16909,0.351399,-0.211406,0.748308,-0.771527,-0.160849,-0.349945,0.506372
-0.165157,-3.39708,-0.815505,-5.14092,-2.45258,-5.34325,-0.759771,0.211985,-0.361504,-0.447075,0.526768,0.711111,0.130233
0.239867,2.54576,4.01605,5.85794,0.906348,-6.2187,0.0879059,0.274769,-0.4255,0.251663,0.702974,-0.631964,-0.207643
-0.705653,-1.00409,-2.66922,0.186726,1.38538,-1.46183,-0.110648,0.351286,0.481882,0.525213,-0.240737,0.726742,0.371541
2.41803,3.69718,2.29836,0.967606,2.75319,-3.89374,-0.0337562,-0.0586196,0.545061,0.38121,-0.485407,0.369973,0.694391
-1.83122,-5.73161,-5.89182,-3.30451,4.08504,1.91885,-0.157626,-1.00214,-0.584082,-0.0778266,0.457444,0.300908,0.833152
-1.85189,-0.492054,-5.54825,-1.95091,4.75993,-5.32181,-0.16842,-1.23103,0.233775,-0.0452196,0.0567051,0.811965,0.579182
2.52409,-4.37127,-0.72951,0.487365,-1.68912,2.06443,-0.0143087,-0.186559,-0.798667,0.0646327,0.994936,-0.0762178,0.0108042
-0.672212,-2.25103,1.12284,-0.366,1.5367,-0.956688,0.101401,0.146948,1.28047,0.998719,-0.0283697,-0.0408549,-0.00933059
-2.69648,0.319502,-2.97106,-4.77555,-2.52585,4.02396,-0.109156,-0.139606,0.146361,0.241241,0.423004,-0.679998,0.548155
2.77921,-4.60512,1.69446,-5.67054,-2.42801,-4.06504,0.419942,-0.251224,-0.274974,0.33856,0.375359,-0.540545,0.672528
-0.711243,1.78919,5.31867,-4.68449,1.31617,3.87279,0.202103,0.094487,-0.821128,0.211969,-0.369666,0.904647,-0.00553146
1.64179,-3.33643,-4.4911,-5.43333,-3.38067,1.01196,-0.0261407,-0.491172,0.558999,0.142422,-0.745314,0.0438131,0.649849
-0.901449,-5.63526,4.23486,1.27915,1.52334,-0.576219,0.584864,-0.449636,0.269297,-0.746895,-0.0505492,0.401025,0.527988
1.75362,-3.20639,-5.52611,1.2249,-5.04711,0.626751,-0.0450367,-0.924891,0.568694,-0.408898,0.881479,-0.20187,0.122659
-0.129968,3.3696,-2.77942,4.7909,-4.52032,5.68345,0.0623153,0.145048,0.0165853,0.87119,0.355151,-0.230995,-0.248069
0.694943,-5.42749,5.51758,-0.154244,-2.52337,2.57237,0.649224,0.644321,-0.45726,0.151154,0.677181,0.688531,-0.210957
-0.20975,3.84579,2.75661,-4.54837,-1.57636,4.41805,0.0593496,0.164755,0.556904,0.242784,0.940105,-0.00741609,-0.239171
0.159746,-4.06028,1.72679,-1.8142,-4.27615,-5.05263,-0.932567,-0.0237394,0.0818437,-0.182464,0.289634,0.290386,0.893586
0.177207,0.966502,0.556695,-5.4241,-0.423026,5.48229,0.272953,0.333769,-0.774529,-0.542598,0.588977,-0.380278,-0.46269
1.85796,-1.04847,-5.94185,-0.934686,4.46001,2.82383,-0.384881,0.791122,0.978947,-0.126297,-0.0332936,0.94775,-0.291052
0.883303,-1.72219,-5.22882,-0.355898,-6.08816,-5.01944,0.0756016,0.546671,1.09729,-0.375816,0.664468,-0.623198,0.169909
-0.424728,1.22225,5.48035,-4.89955,0.502861,2.25606,0.662093,0.00377692,-0.654983,0.488286,0.164559,-0.500651,0.69559
1.63275,5.59205,1.42055,4.06569,-0.235154,2.17553,-0.349808,0.995676,0.15338,0.570775,-0.241077,0.695718,-0.363421
1.49747,-4.11738,3.57852,-2.2177,6.18609,-0.638655,-0.274527,0.223328,0.073423,0.582084,0.378117,0.531867,0.485102
-2.94883,2.8876,1.4263,4.57242,5.46729,1.24034,0.837183,-0.0953958,0.699939,-0.125851,0.819093,0.428293,0.360298
-2.9579,-5.27093,-4.4871,5.48767,3.85301,-4.2243,0.301972,-0.0312387,-0.405802,-0.206135,0.867516,-0.431974,0.135364
2.31805,-4.19587,6.18932,4.48703,-5.0486,-3.48868,0.151658,-0.476516,-1.01242,0.586904,0.251043,0.487253,0.595907
0.230464,2.44013,1.56595,-4.89482,5.14323,-3.12979,-0.842128,0.0312853,0.0623552,0.360033,0.133063,0.673394,0.631831
-2.1689,0.784004,-5.12483,-1.70358,-5.73083,-3.32711,0.0809751,-0.366647,-0.915401,-0.14827,0.644954,0.733673,-0.154189
0.568667,-4.69511,4.1875,-2.54943,6.11881,4.41079,0.280794,0.522584,-0.0362734,0.540653,-0.44809,0.633521,0.324901
-2.9368,-5.49507,5.89426,0.962472,-3.6498,-4.8114,-0.82067,-0.244331,-0.556233,0.116498,-0.49842,0.855572,-0.0774745
0.729342,-0.865043,-0.0683429,0.522372,5.2358,1.78109,0.361754,0.63501,0.95616,0.569914,0.046632,0.817359,-0.0703397
2.23797,4.48389,-3.26889,0.2938,4.55582,0.971123,-0.0814154,-0.148711,0.349199,0.678653,0.729634,-0.0725905,-0.0423781
1.26706,-1.11388,-2.36491,-1.92468,-5.46399,-4.59984,-0.333975,-0.217182,0.399451,0.466878,-0.0232763,0.581806,0.665571
-2.85765,-0.620548,3.38382,4.02487,4.25293,-0.928765,0.209089,-0.0665556,0.271513,0.698736,0.478091,-0.521722,0.104899
2.96986,2.94373,-3.72826,4.28674,2.29994,-6.24241,0.21533,-0.13529,0.606863,0.659112,-0.444007,-0.229332,0.561993
0.851927,-2.25627,-3.13162,-0.190409,2.02599,-3.64666,-0.111199,0.0595674,0.0498518,0.216895,-0.402458,-0.188481,0.869172
1.73306,-2.66061,-6.23244,-1.02088,3.67177,4.73094,0.0953963,-1.03833,0.887451,0.407402,-0.672925,0.0587833,0.614605
0.544411,-5.23514,-4.00361,-3.04919,-1.40039,5.85885,-0.441891,-0.0408522,-0.328131,-0.561238,0.566073,-0.242778,0.552839
-0.633733,-0.440086,-5.30201,0.90457,3.04646,4.83242,0.78117,-0.501907,0.121392,0.125804,0.661099,0.671171,0.310887
-1.47556,-4.23465,-3.80414,6.26488,-4.3743,-0.430304,0.107158,0.303083,0.330287,0.969781,-0.146711,0.187586,0.0530298
-1.70641,-2.18994,-5.52036,0.450378,-3.75578,-2.96159,0.0966736,0.124898,1.2339,0.11584,0.851682,0.187443,0.475483
-2.85909,2.5932,5.35806,-1.27382,3.13951,0.785717,0.615496,0.118683,-0.818306,0.234347,-0.666845,0.706376,0.0378396
-0.729694,5.0744,-5.9614,1.77939,4.09702,-4.09002,0.388048,-0.203679,1.19563,0.902845,0.0524173,0.426063,-0.0243663
-3.08443,-1.02974,-4.87626,6.10852,4.60996,3.99196,-0.698836,-0.202492,0.401295,0.742313,-0.221395,-0.56903,0.275974
-0.680488,-6.00843,-0.99562,1.90593,-0.39394,3.7652,0.869992,-0.341714,0.388067,0.666516,0.483291,-0.518729,0.230449
-2.164,-0.211911,5.18132,-0.871659,0.374158,0.645965,-0.222724,-0.835942,0.966259,0.79179,-0.149554,-0.58222,-0.108262
-2.43221,5.69728,-0.50625,-1.58171,-3.17888,-2.40427,-0.587581,-0.580435,1.13575,0.324816,-0.634742,0.686726,-0.141435
1.37987,-3.52968,3.13403,-2.22284,6.01351,-1.45751,-0.272357,0.100542,0.257435,0.655255,0.0639809,0.651972,0.376138
0.448104,-5.94381,3.21695,0.156569,3.60993,1.75771,0.117164,0.134158,0.279407,-0.531332,0.309259,0.774017,0.151468
2.93105,1.05362,-3.83933,3.70883,0.784022,-1.48761,0.218925,-0.309259,-0.290677,-0.343955,0.316434,-0.00747149,0.88403
-1.77456,-2.60245,-3.66881,-1.06403,1.35717,-5.58082,0.153004,-0.242247,0.52795,0.924593,0.263613,0.0189657,-0.274367
-2.64493,-5.41092,-1.03872,-3.15505,-1.67775,2.73169,-0.846294,-0.642603,-0.0551487,-0.541976,0.543342,-0.247402,0.591467
1.49987,1.96782,3.88034,-0.851268,0.486065,1.28666,-0.247328,0.430323,-0.124855,-0.544285,0.65417,-0.415312,0.32145
-1.87332,3.50936,1.93677,-3.69905,-5.96667,-1.03524,0.365328,0.21423,0.810766,-0.306573,-0.502788,0.240698,0.771545
0.669309,6.11568,-5.16745,-1.83407,-4.04213,5.39772,0.790142,0.754848,-0.18655,0.762386,0.471405,-0.314644,-0.312322
2.73327,4.61346,4.99907,4.08709,2.29632,2.74495,0.598168,-0.364275,0.767316,0.31764,-0.2455,0.586778,0.703226
2.01358,4.60603,6.10861,6.26302,-3.8184,0.497603,-0.0192594,-0.153781,1.44434,-0.46172,0.765428,0.146909,-0.4235
-0.177396,-4.53731,-5.65311,1.69241,-1.8441,-4.71938,-0.324791,0.203195,-0.8365,-0.300301,0.157543,0.932678,0.122928
-1.6709,5.1852,-3.9116,3.19915,-3.05327,5.35104,0.00127157,-0.568226,0.198148,0.62655,-0.254147,0.702497,-0.222133
0.485361,0.297638,0.370172,-0.818524,3.21756,3.38449,0.896201,0.538198,-0.472744,-0.2749,0.647095,0.711098,-0.00606798
1.39558,-3.41395,-1.5341,-1.43495,1.76065,-5.97071,-0.207496,-0.299245,-0.647718,0.0128208,0.740789,-0.6312,-0.229464
0.933154,-4.18371,-4.01499,3.98514,3.90845,-6.06414,-0.41107,-0.403278,0.317925,0.85229,-0.279757,-0.439227,0.0491603
0.836354,-4.92095,1.33319,5.25009,-2.43135,2.89369,-0.39952,-0.314462,-0.578721,0.445047,0.791567,0.060011,-0.414431
0.490075,4.46282,-2.81301,-0.380191,-2.9827,-6.08003,-0.306935,-0.0967969,0.186709,0.722457,-0.231532,-0.445378,-0.475487
2.62541,-1.24916,-4.35569,0.836634,-0.250466,5.40652,-0.591697,0.00572377,0.425488,-0.787981,-0.0531119,-0.330606,0.516686
2.63734,2.90098,-2.06758,-5.81699,2.43466,0.98599,0.226548,-0.222706,-0.493418,-0.109854,-0.41839,0.901371,0.0203126
1.34474,-5.57162,-1.04659,5.28679,-1.98567,-2.24287,0.121484,1.09558,-0.163525,-0.231587,0.042815,0.835035,0.497243
-0.253739,3.31744,-0.273839,-2.30958,-0.383231,-0.00937232,-1.17271,0.595699,0.172174,-0.28021,0.739404,-0.580108,-0.195548
1.74665,0.881535,0.00420266,-3.19605,2.96943,3.08681,-0.202979,0.803254,-0.639207,0.69818,0.275368,-0.628026,-0.205671
-2.64286,-5.53163,-5.15844,1.09787,6.2231,-6.14415,-0.0917377,-0.380747,-0.66338,-0.145143,0.695656,0.68442,-0.16299
-1.06052,3.71455,4.09262,1.84457,2.61035,-5.43844,-0.189048,0.488576,0.0719966,0.335433,0.666696,0.293369,0.597441
2.4392,0.778021,1.68593,3.70706,5.79296,-3.4092,-0.140808,-0.243686,-0.732913,0.197274,0.659342,0.723409,-0.0550407
2.23465,2.13433,0.291331,6.02495,2.82364,0.697266,0.491097,-0.730723,-0.675186,-0.585343,-0.167533,0.77712,-0.159345
-1.94466,-3.98041,5.35754,-1.78223,4.6995,-0.472973,0.291971,0.271495,-0.992002,-0.221241,-0.503999,0.833679,-0.0448968
-0.726994,3.42734,5.27917,-1.42723,5.46197,-5.96415,-0.702066,0.963858,-0.0162648,-0.403426,0.80277,-0.345774,-0.270643
1.70717,4.04438,6.13017,-3.20859,4.01582,0.25333,0.0297236,-0.94754,1.01462,0.804368,0.30818,-0.28407,-0.421095
1.59795,5.20463,5.98521,0.112808,1.45592,2.35904,-0.202347,0.543849,1.35559,0.920304,-0.355683,0.112285,0.117994
1.69656,-5.22345,4.17331,-0.809933,-5.65481,-5.35377,-0.351528,0.640283,0.241953,-0.387371,0.794764,-0.0574962,0.463668
1.84163,-1.23406,3.87009,-0.0604727,-3.06583,-2.04167,0.0390024,-0.357017,0.588078,0.153422,-0.70481,0.0832424,0.687587
1.21625,-5.36634,1.83784,-0.378412,-3.47686,-2.69567,-0.152886,-0.228389,-0.461386,-0.294829,-0.546907,-0.0831301,0.77914
2.0633,-1.36241,4.68142,5.56421,3.89776,4.92109,0.124139,-0.420333,1.02494,0.642765,-0.513513,0.154648,0.54703
1.73457,-3.99283,1.31729,4.40422,-0.369039,-3.65608,-0.111758,-1.05853,0.0370837,0.0995495,0.817439,0.126152,0.553145
-0.24678,-4.03355,1.57739,2.73989,-1.89399,-1.59762,-0.904029,0.369156,-0.0184897,0.0120359,0.795348,0.0629372,0.602757
-2.89644,2.95765,3.11565,-1.78375,6.24487,-5.42631,0.00479083,-0.298373,0.232824,-0.624336,0.304525,0.454129,0.557885
2.36007,-6.12894,2.66216,3.88701,-4.58263,0.323149,-0.197542,-0.0280732,-0.252607,0.24045,-0.489808,0.822784,-0.159053
-2.65104,3.4178,4.66531,-4.3484,4.11208,3.32633,0.556064,0.1742,-0.1632,-0.291368,0.429529,-0.610571,0.598175
2.32647,-0.275492,-3.21943,-2.45027,3.02551,4.77261,-0.0605604,-0.0208635,0.032053,0.663486,0.201455,-0.606462,0.38911
-0.489849,1.69501,5.7142,0.572257,-3.56567,-2.60155,0.0716897,0.0387517,-0.975554,0.411848,0.355403,0.79867,-0.257287
1.61917,2.82189,-3.67523,2.37314,5.04841,5.74034,-0.196318,-0.341069,0.522568,0.954586,-0.245333,0.152593,-0.0727434
-0.514694,-4.09746,-3.63182,-5.3011,-2.65592,-4.21786,-0.206468,0.198423,0.115824,0.454506,0.434704,0.768962,0.114691
1.83417,1.76268,5.26029,-4.12757,-3.3623,5.35457,-0.12378,0.226957,-0.696034,0.309044,-0.614666,-0.293777,0.663606
1.86083,-2.64347,3.95093,-5.71812,-2.98133,-0.15314,0.085905,-0.494462,-0.0250406,0.757692,-0.045707,-0.600053,0.252489
1.61048,-5.59404,0.484514,-0.885638,0.445383,6.21127,-0.3072,0.696394,-0.865148,0.419247,-0.512879,0.658867,-0.356484
-2.7464,-5.54614,-4.66627,3.09875,-0.190849,5.40758,-0.00333831,-0.314077,-0.73331,-0.546297,0.362684,0.676539,0.335134
-2.80349,5.01752,4.30315,-0.126399,4.84825,3.61901,0.345403,-0.07989,0.848766,0.742372,-0.249128,0.432698,-0.446756
-1.9263,-0.671282,-5.1152,-4.78428,-5.62007,3.70843,-0.0442102,-0.883318,0.273459,-0.406192,-0.233617,0.745662,0.473729
-0.612171,-3.29108,-3.41011,0.433591,2.51121,-0.290839,0.0323027,0.0750704,0.200554,-0.696701,0.10006,0.113727,0.701186
-2.6965,-5.00703,-1.9332,-3.70792,-5.42925,-1.20016,-0.332394,-0.436348,-0.0983155,-0.252981,-0.285635,-0.0262637,0.923972
1.9597,-2.3591,-4.56702,1.18047,0.449724,4.43007,-0.260199,-0.10112,0.826464,-0.0641598,0.620154,-0.0836929,0.77736
-0.840578,1.33404,4.08261,-1.70004,6.25355,4.6447,0.604653,-0.239621,0.119364,0.399634,-0.576399,0.0705296,0.709283
2.672,4.29341,-2.94731,-3.15935,-5.73938,0.782155,-0.106061,-0.253312,0.270535,0.664147,-0.556814,-0.181453,-0.464695
-0.549696,2.87366,0.5257,-1.12911,1.55652,1.23575,-1.02537,0.83442,0.152175,0.152732,0.306778,-0.103064,0.933776
1.53076,5.39049,1.85389,-5.3061,-5.12693,-1.07041,-0.198442,0.569818,0.132751,0.266186,0.0452901,0.855767,-0.441312
-0.432109,2.65325,-6.1707,-4.56325,1.22948,6.04152,-0.801233,0.604248,-0.182599,0.890635,0.407271,-0.0591479,0.193393
-0.123607,-2.24485,3.93128,4.00586,2.79429,-3.2478,-0.338034,0.107052,0.0142385,-0.237091,0.733891,0.629951,0.0913945
-2.5716,-4.84949,-0.402754,-1.59031,1.88465,-5.54919,-0.375928,-0.40507,-0.959273,0.846333,-0.189966,0.453344,-0.205215
-1.41011,-2.21439,-3.4735,-0.468649,3.10252,5.94455,0.0721367,-0.0844939,0.230863,-0.428292,0.560445,-0.310293,0.637327
-0.0911948,5.87661,-0.381162,0.477297,4.44689,-1.71661,0.904829,0.0614223,0.679615,-0.0371285,0.592651,0.0998372,0.798385
-1.5003,-5.35232,-5.73985,-2.86061,-0.190018,0.625004,0.325553,-0.513123,-0.923267,-0.571987,-0.282832,0.722358,0.266527
-0.207755,0.135294,-2.60906,2.71381,4.83661,-1.83021,0.0560298,0.180924,0.363089,0.219018,0.754975,-0.0329008,0.617221
2.52821,3.05921,0.345138,4.9401,3.61246,-4.31126,0.976254,-0.773201,0.381833,0.213783,0.808941,-0.543724,-0.0653819
-1.4218,2.5026,-0.761441,-0.431028,1.98816,-1.63186,0.0249978,0.688392,-0.881817,0.0449555,0.237358,0.737089,0.631142
